participant_id,name,age,gender,education,district,taluka,family_income,below_poverty_line,course_enrolled,training_center_id,enrollment_date,current_status,assessment_score,certified,certification_date,placement_status,company_name,job_role,salary_offered,placement_date,job_location,training_satisfaction,would_recommend
PART_00128,Manoj Tiwari 30,39,Other,Post Graduate,Jalgaon,Taluka_5,Below 1 Lakh,Yes,Welding Technology,TC_0419,2025-05-21,Completed,50.0,No,,Self Employed,,,,,,4.0,No
PART_00129,Usha Menon 72,43,Female,Post Graduate,Akola,Taluka_2,1-3 Lakhs,No,Full Stack Development,TC_0433,2025-11-18,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_00130,Rahul Verma 82,18,Other,12th Pass,Parbhani,Taluka_3,Below 1 Lakh,Yes,Full Stack Development,TC_0344,2025-02-08,Completed,40.0,No,,Self Employed,,,,,,1.0,Yes
PART_00131,Usha Menon 7,19,Other,12th Pass,Jalna,Taluka_3,Below 1 Lakh,Yes,Medical Lab Technology,TC_0437,2026-07-11,Assessed,73.0,No,,Not Applicable,,,,,,,
PART_00132,Rekha Pillai 66,21,Female,10th Pass,Sangli,Taluka_2,5-10 Lakhs,Yes,Mobile Repair,TC_0188,2025-10-20,Certified,91.0,Yes,2026-01-28,Self Employed,,,,,,,
PART_00133,Anil Kamble 51,23,Other,Diploma,Nashik,Taluka_10,3-5 Lakhs,No,Beauty & Wellness,TC_0470,2025-08-16,Ongoing,,No,,Not Applicable,,,,,,1.0,Maybe
PART_00134,Rekha Pillai 75,20,Female,Diploma,Aurangabad,Taluka_3,Below 1 Lakh,No,Medical Lab Technology,TC_0485,2025-05-22,Assessed,54.0,No,,Not Applicable,,,,,,,
PART_00135,Rekha Pillai 9,40,Female,Post Graduate,Chandrapur,Taluka_6,3-5 Lakhs,No,Food Processing,TC_0110,2025-07-05,Completed,49.0,No,,Further Studies,,,,,,4.0,No
PART_00136,Priya Sharma 40,33,Male,Post Graduate,Kolhapur,Taluka_9,3-5 Lakhs,Yes,Welding Technology,TC_0460,2025-01-25,Assessed,41.0,No,,Not Applicable,,,,,,,
PART_00137,Rajesh Kumar 14,41,Female,12th Pass,Thane,Taluka_1,Below 1 Lakh,No,Data Analytics,TC_0309,2026-03-29,Assessed,87.0,No,,Not Applicable,,,,,,,
PART_00138,Kavita Rao 59,38,Male,Diploma,Amravati,Taluka_1,1-3 Lakhs,No,Digital Marketing,TC_0486,2025-08-09,Certified,42.0,Yes,2026-01-10,Not Placed,,,,,,,
PART_00139,Rajesh Kumar 48,26,Male,12th Pass,Amravati,Taluka_6,5-10 Lakhs,No,Cloud Computing,TC_0183,2025-05-04,Certified,88.0,Yes,2025-08-17,Not Placed,,,,,,,
PART_00140,Neha Dubey 33,23,Other,Post Graduate,Parbhani,Taluka_2,3-5 Lakhs,Yes,Warehouse Management,TC_0227,2025-09-04,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00141,Anil Kamble 74,18,Female,12th Pass,Ahmednagar,Taluka_10,Above 10 Lakhs,Yes,Beauty & Wellness,TC_0338,2025-12-09,Assessed,49.0,No,,Not Applicable,,,,,,,
PART_00142,Usha Menon 92,33,Female,Post Graduate,Sangli,Taluka_2,Above 10 Lakhs,Yes,Mobile Repair,TC_0066,2026-07-23,Completed,47.0,No,,Self Employed,,,,,,2.0,No
PART_00143,Vikram Singh 34,25,Other,Diploma,Thane,Taluka_10,Below 1 Lakh,No,Medical Lab Technology,TC_0360,2026-08-11,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_00144,Ramesh Jadhav 47,27,Female,10th Pass,Jalgaon,Taluka_6,3-5 Lakhs,No,Retail Management,TC_0352,2025-05-24,Completed,51.0,No,,Placed,TCS,Pharmacy Assistant,65006.0,,Dhule,2.0,No
PART_00145,Usha Menon 54,21,Male,Post Graduate,Sangli,Taluka_5,5-10 Lakhs,No,Data Analytics,TC_0328,2026-05-16,Certified,78.0,Yes,2026-10-18,Self Employed,,,,,,,
PART_00146,Nitin Bhosale 73,30,Other,12th Pass,Parbhani,Taluka_7,5-10 Lakhs,No,Medical Lab Technology,TC_0119,2025-07-22,Assessed,79.0,No,,Not Applicable,,,,,,,
PART_00147,Ashok Pawar 71,41,Other,Post Graduate,Jalgaon,Taluka_3,3-5 Lakhs,Yes,Electrician Training,TC_0293,2026-02-12,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00148,Deepa Iyer 22,29,Other,Diploma,Jalna,Taluka_1,1-3 Lakhs,Yes,Automotive Mechanic,TC_0114,2025-12-10,Assessed,44.0,No,,Not Applicable,,,,,,,
PART_00149,Preeti Chopra 25,20,Male,Diploma,Nashik,Taluka_2,3-5 Lakhs,No,Customer Service,TC_0174,2025-03-19,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_00150,Sunita Kaur 24,38,Female,12th Pass,Nagpur,Taluka_10,5-10 Lakhs,Yes,Digital Marketing,TC_0153,2026-01-08,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_00151,Deepa Iyer 39,23,Female,Post Graduate,Dhule,Taluka_7,Below 1 Lakh,Yes,Warehouse Management,TC_0498,2026-02-15,Certified,46.0,Yes,2026-05-31,Placed,Capgemini,Medical Lab Technician,16205.0,2026-08-02,Jalgaon,,
PART_00152,Laxmi Hegde 44,23,Female,Diploma,Jalna,Taluka_7,Below 1 Lakh,No,Data Analytics,TC_0475,2026-06-28,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_00153,Priya Sharma 82,42,Other,10th Pass,Solapur,Taluka_1,5-10 Lakhs,Yes,Beauty & Wellness,TC_0152,2026-05-05,Completed,60.0,No,,Not Placed,,,,,,4.0,Yes
PART_00154,Pooja Joshi 81,32,Male,12th Pass,Thane,Taluka_2,Above 10 Lakhs,No,CNC Operation,TC_0466,2026-04-12,Completed,43.0,No,,Placed,Fortis Healthcare,Accountant,75126.0,,Mumbai,4.0,Yes
PART_00155,Vikram Singh 72,40,Other,Graduate,Nanded,Taluka_9,Above 10 Lakhs,Yes,Beauty & Wellness,TC_0300,2025-10-07,Assessed,82.0,No,,Not Applicable,,,,,,,
PART_00156,Arun Kulkarni 55,41,Male,Graduate,Bhiwandi,Taluka_6,3-5 Lakhs,Yes,Automotive Mechanic,TC_0091,2025-09-30,Completed,84.0,No,,Placed,HCL,Welder,17007.0,,Nashik,4.0,Maybe
PART_00157,Sneha Deshmukh 44,24,Other,Graduate,Kolhapur,Taluka_5,1-3 Lakhs,Yes,Food Processing,TC_0085,2025-08-15,Completed,41.0,No,,Self Employed,,,,,,1.0,Yes
PART_00158,Meera Nair 87,29,Other,12th Pass,Pune,Taluka_9,1-3 Lakhs,Yes,Automotive Mechanic,TC_0002,2026-01-23,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_00159,Neha Dubey 71,41,Male,10th Pass,Nagpur,Taluka_5,Above 10 Lakhs,No,Medical Lab Technology,TC_0353,2026-06-06,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_00160,Suresh Yadav 34,26,Male,12th Pass,Thane,Taluka_10,Below 1 Lakh,No,Data Analytics,TC_0196,2025-06-01,Certified,80.0,Yes,2025-09-13,Not Placed,,,,,,,
PART_00161,Ramesh Jadhav 40,22,Female,10th Pass,Solapur,Taluka_3,Below 1 Lakh,Yes,Medical Lab Technology,TC_0340,2026-08-08,Completed,79.0,No,,Self Employed,,,,,,3.0,No
PART_00162,Vikram Singh 46,37,Female,12th Pass,Parbhani,Taluka_4,Above 10 Lakhs,Yes,Digital Marketing,TC_0073,2025-04-28,Completed,77.0,No,,Not Placed,,,,,,1.0,Yes
PART_00163,Anjali Reddy 88,26,Other,Diploma,Nashik,Taluka_4,5-10 Lakhs,Yes,CNC Operation,TC_0164,2026-03-02,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_00164,Anjali Reddy 77,21,Female,10th Pass,Aurangabad,Taluka_4,1-3 Lakhs,Yes,Automotive Mechanic,TC_0424,2025-12-05,Certified,40.0,Yes,2026-05-23,Placed,Axis Bank,Teacher,39699.0,2026-07-28,Beed,,
PART_00165,Mohan Rao 70,31,Other,10th Pass,Kolhapur,Taluka_9,Below 1 Lakh,Yes,Full Stack Development,TC_0201,2026-02-24,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_00166,Ramesh Jadhav 26,18,Other,10th Pass,Nanded,Taluka_1,1-3 Lakhs,No,Automotive Mechanic,TC_0329,2025-12-06,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_00167,Anil Kamble 11,25,Female,12th Pass,Jalna,Taluka_3,1-3 Lakhs,Yes,Warehouse Management,TC_0433,2025-10-04,Completed,41.0,No,,Not Placed,,,,,,4.0,Yes
PART_00168,Meera Nair 23,33,Male,10th Pass,Akola,Taluka_2,1-3 Lakhs,No,Electrician Training,TC_0408,2025-04-11,Completed,95.0,No,,Placed,Byju's,Cloud Engineer,57196.0,,Raigad,1.0,Yes
PART_00169,Vikram Singh 68,26,Male,Diploma,Dhule,Taluka_2,Above 10 Lakhs,No,Welding Technology,TC_0457,2025-09-05,Assessed,80.0,No,,Not Applicable,,,,,,,
PART_00170,Manoj Tiwari 96,35,Female,12th Pass,Akola,Taluka_2,1-3 Lakhs,No,Customer Service,TC_0074,2026-05-01,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_00171,Deepa Iyer 47,29,Other,10th Pass,Parbhani,Taluka_5,Above 10 Lakhs,Yes,Digital Marketing,TC_0008,2025-08-10,Certified,59.0,Yes,2025-12-30,Not Placed,,,,,,,
PART_00172,Rahul Verma 8,32,Female,Post Graduate,Parbhani,Taluka_3,Below 1 Lakh,No,Food Processing,TC_0258,2025-03-18,Certified,69.0,Yes,2025-08-20,Not Placed,,,,,,,
PART_00173,Dinesh Shinde 80,44,Male,10th Pass,Aurangabad,Taluka_3,5-10 Lakhs,No,Cloud Computing,TC_0484,2025-02-22,Assessed,66.0,No,,Not Applicable,,,,,,,
PART_00174,Anjali Reddy 78,42,Female,Diploma,Nashik,Taluka_1,3-5 Lakhs,Yes,Full Stack Development,TC_0420,2025-07-25,Completed,87.0,No,,Placed,Paytm,Teacher,70643.0,,Nashik,2.0,Maybe
PART_00175,Rekha Pillai 46,40,Male,12th Pass,Sangli,Taluka_9,Below 1 Lakh,Yes,Cloud Computing,TC_0101,2026-03-24,Assessed,92.0,No,,Not Applicable,,,,,,,
PART_00176,Neha Dubey 40,44,Other,Diploma,Chandrapur,Taluka_5,1-3 Lakhs,Yes,Warehouse Management,TC_0091,2025-12-11,Completed,84.0,No,,Self Employed,,,,,,5.0,Yes
PART_00177,Sanjay Gupta 13,35,Other,Post Graduate,Mumbai,Taluka_5,3-5 Lakhs,No,Food Processing,TC_0299,2025-07-03,Completed,67.0,No,,Placed,Crompton Greaves,Logistics Coordinator,46136.0,,Beed,1.0,No
PART_00178,Laxmi Hegde 20,21,Female,Graduate,Nanded,Taluka_10,Above 10 Lakhs,No,Data Analytics,TC_0181,2025-08-20,Completed,57.0,No,,Not Placed,,,,,,1.0,Maybe
PART_00179,Anil Kamble 79,32,Female,10th Pass,Latur,Taluka_4,Above 10 Lakhs,No,Data Analytics,TC_0246,2025-01-02,Certified,79.0,Yes,2025-05-28,Self Employed,,,,,,,
PART_00180,Priya Sharma 60,25,Male,Post Graduate,Chandrapur,Taluka_4,3-5 Lakhs,Yes,Full Stack Development,TC_0400,2026-08-17,Completed,93.0,No,,Not Placed,,,,,,2.0,Yes
PART_00181,Nitin Bhosale 54,40,Other,12th Pass,Bhiwandi,Taluka_9,3-5 Lakhs,Yes,Warehouse Management,TC_0354,2026-01-28,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00182,Shweta Bhatt 51,30,Other,Graduate,Amravati,Taluka_10,Below 1 Lakh,Yes,Data Analytics,TC_0299,2025-05-01,Ongoing,,No,,Not Applicable,,,,,,1.0,No
PART_00183,Pooja Joshi 81,23,Male,Post Graduate,Bhiwandi,Taluka_6,Below 1 Lakh,No,Cloud Computing,TC_0315,2026-05-17,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00184,Suresh Yadav 68,30,Male,Graduate,Nagpur,Taluka_8,5-10 Lakhs,No,Electrician Training,TC_0188,2025-01-19,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_00185,Manoj Tiwari 65,39,Female,Post Graduate,Mumbai,Taluka_5,5-10 Lakhs,No,Data Analytics,TC_0400,2025-03-01,Completed,80.0,No,,Placed,Apollo Hospitals,Fitter,44134.0,,Yavatmal,5.0,No
PART_00186,Neha Dubey 10,36,Male,12th Pass,Nanded,Taluka_3,Below 1 Lakh,Yes,Customer Service,TC_0029,2025-11-30,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00187,Meera Nair 50,30,Other,Graduate,Thane,Taluka_5,5-10 Lakhs,No,Medical Lab Technology,TC_0450,2026-06-07,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00188,Manoj Tiwari 77,26,Other,10th Pass,Amravati,Taluka_4,3-5 Lakhs,Yes,Beauty & Wellness,TC_0378,2025-10-13,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00189,Ashok Pawar 85,18,Female,Diploma,Jalgaon,Taluka_4,Below 1 Lakh,No,CNC Operation,TC_0452,2025-04-22,Completed,98.0,No,,Not Placed,,,,,,1.0,Maybe
PART_00190,Neha Dubey 54,41,Female,Diploma,Thane,Taluka_9,Above 10 Lakhs,No,Full Stack Development,TC_0102,2026-02-12,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00191,Prakash More 94,26,Male,12th Pass,Bhiwandi,Taluka_9,Below 1 Lakh,No,Customer Service,TC_0466,2026-07-26,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00192,Rahul Verma 24,30,Male,10th Pass,Mumbai,Taluka_1,1-3 Lakhs,No,Warehouse Management,TC_0244,2025-05-13,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00193,Prakash More 43,29,Male,Diploma,Aurangabad,Taluka_2,Above 10 Lakhs,Yes,Mobile Repair,TC_0358,2025-05-26,Completed,85.0,No,,Placed,Accenture,Logistics Coordinator,56506.0,,Chandrapur,2.0,Maybe
PART_00194,Manoj Tiwari 3,33,Female,10th Pass,Nashik,Taluka_5,1-3 Lakhs,Yes,Electrician Training,TC_0133,2025-03-19,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_00195,Vikram Singh 94,38,Male,Graduate,Nashik,Taluka_8,Above 10 Lakhs,No,Warehouse Management,TC_0440,2025-02-26,Assessed,88.0,No,,Not Applicable,,,,,,,
PART_00196,Sneha Deshmukh 92,34,Other,Post Graduate,Bhiwandi,Taluka_3,5-10 Lakhs,No,Welding Technology,TC_0457,2026-08-13,Completed,88.0,No,,Not Placed,,,,,,4.0,No
PART_00197,Suresh Yadav 8,34,Other,Graduate,Akola,Taluka_7,Below 1 Lakh,Yes,Welding Technology,TC_0445,2025-07-03,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00198,Mohan Rao 91,33,Male,12th Pass,Sangli,Taluka_10,1-3 Lakhs,No,Beauty & Wellness,TC_0109,2025-10-04,Completed,64.0,No,,Placed,Razorpay,Supply Chain Analyst,40778.0,,Parbhani,5.0,Maybe
PART_00199,Pooja Joshi 54,41,Other,Post Graduate,Thane,Taluka_10,3-5 Lakhs,Yes,Data Analytics,TC_0301,2026-06-27,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_00200,Rekha Pillai 57,32,Female,10th Pass,Akola,Taluka_5,5-10 Lakhs,Yes,Medical Lab Technology,TC_0155,2025-11-01,Certified,47.0,Yes,2026-04-18,Placed,Reliance Jio,Electrician,16851.0,2026-05-11,Nanded,,
PART_00201,Amit Patel 39,24,Other,Diploma,Nashik,Taluka_1,5-10 Lakhs,No,Data Analytics,TC_0035,2025-12-10,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_00202,Priya Sharma 45,30,Female,12th Pass,Aurangabad,Taluka_8,Below 1 Lakh,Yes,Mobile Repair,TC_0323,2026-07-17,Completed,63.0,No,,Further Studies,,,,,,1.0,Maybe
PART_00203,Manoj Tiwari 59,18,Other,12th Pass,Solapur,Taluka_9,Above 10 Lakhs,Yes,Mobile Repair,TC_0289,2026-04-16,Certified,89.0,Yes,2026-08-09,Not Placed,,,,,,,
PART_00204,Nitin Bhosale 62,34,Other,Post Graduate,Nanded,Taluka_2,5-10 Lakhs,Yes,Medical Lab Technology,TC_0482,2025-12-13,Certified,75.0,Yes,2026-05-20,Placed,Cognizant,Business Analyst,43371.0,2026-08-05,Satara,,
PART_00205,Anjali Reddy 65,33,Male,10th Pass,Mumbai,Taluka_3,1-3 Lakhs,No,Accounting & GST,TC_0428,2025-01-17,Completed,44.0,No,,Placed,Larsen & Toubro,Nurse,65741.0,,Osmanabad,3.0,Yes
PART_00206,Kavita Rao 27,34,Other,Post Graduate,Amravati,Taluka_3,Above 10 Lakhs,No,Digital Marketing,TC_0021,2026-01-15,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_00207,Sunita Kaur 70,43,Male,10th Pass,Nagpur,Taluka_9,Below 1 Lakh,Yes,Mobile Repair,TC_0224,2025-01-10,Assessed,74.0,No,,Not Applicable,,,,,,,
PART_00208,Ramesh Jadhav 71,38,Other,10th Pass,Thane,Taluka_3,Above 10 Lakhs,Yes,Electrician Training,TC_0494,2026-05-11,Completed,55.0,No,,Not Placed,,,,,,3.0,Yes
PART_00209,Sneha Deshmukh 12,28,Other,Diploma,Mumbai,Taluka_4,1-3 Lakhs,No,Mobile Repair,TC_0430,2026-08-21,Completed,96.0,No,,Self Employed,,,,,,1.0,No
PART_00210,Arun Kulkarni 27,18,Other,Graduate,Nashik,Taluka_8,5-10 Lakhs,Yes,Mobile Repair,TC_0300,2026-06-14,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_00211,Sneha Deshmukh 57,33,Female,12th Pass,Latur,Taluka_1,Above 10 Lakhs,No,CNC Operation,TC_0456,2026-05-07,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00212,Deepa Iyer 32,33,Other,Diploma,Latur,Taluka_10,5-10 Lakhs,Yes,Food Processing,TC_0414,2025-03-01,Assessed,78.0,No,,Not Applicable,,,,,,,
PART_00213,Vikram Singh 72,44,Male,Diploma,Thane,Taluka_8,Above 10 Lakhs,No,Medical Lab Technology,TC_0022,2025-08-31,Completed,43.0,No,,Placed,ICICI Bank,HR Coordinator,40179.0,,Dhule,1.0,Yes
PART_00214,Anjali Reddy 67,45,Female,Diploma,Pune,Taluka_4,Above 10 Lakhs,No,Accounting & GST,TC_0399,2025-03-24,Completed,66.0,No,,Not Placed,,,,,,5.0,No
PART_00215,Rahul Verma 100,20,Female,12th Pass,Dhule,Taluka_8,1-3 Lakhs,Yes,Cloud Computing,TC_0030,2025-05-04,Assessed,79.0,No,,Not Applicable,,,,,,,
PART_00216,Meera Nair 46,44,Other,Graduate,Akola,Taluka_2,1-3 Lakhs,Yes,Digital Marketing,TC_0085,2025-01-11,Assessed,54.0,No,,Not Applicable,,,,,,,
PART_00217,Rajesh Kumar 70,20,Female,12th Pass,Sangli,Taluka_9,Below 1 Lakh,Yes,Full Stack Development,TC_0391,2025-12-14,Completed,89.0,No,,Not Placed,,,,,,2.0,No
PART_00218,Ashok Pawar 57,43,Female,12th Pass,Dhule,Taluka_2,Above 10 Lakhs,No,Electrician Training,TC_0400,2025-09-06,Certified,47.0,Yes,2026-03-04,Placed,Paytm,Business Analyst,74144.0,2026-04-18,Bhiwandi,,
PART_00219,Deepa Iyer 70,39,Male,Diploma,Solapur,Taluka_5,Above 10 Lakhs,Yes,CNC Operation,TC_0269,2025-01-08,Certified,72.0,Yes,2025-05-20,Placed,Flipkart,Technician,71939.0,2025-06-17,Dhule,,
PART_00220,Anjali Reddy 31,36,Male,Graduate,Thane,Taluka_4,3-5 Lakhs,Yes,CNC Operation,TC_0159,2026-07-01,Certified,86.0,Yes,2026-11-11,Self Employed,,,,,,,
PART_00221,Anil Kamble 41,43,Male,Diploma,Latur,Taluka_9,5-10 Lakhs,Yes,Data Analytics,TC_0201,2025-07-31,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_00222,Geeta Sawant 75,34,Other,Post Graduate,Jalna,Taluka_3,Below 1 Lakh,No,Electrician Training,TC_0048,2025-09-03,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_00223,Anjali Reddy 79,21,Male,Graduate,Nagpur,Taluka_7,3-5 Lakhs,Yes,Digital Marketing,TC_0322,2026-02-16,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00224,Neha Dubey 83,35,Male,10th Pass,Dhule,Taluka_9,3-5 Lakhs,Yes,Cloud Computing,TC_0413,2026-03-14,Completed,50.0,No,,Not Placed,,,,,,1.0,Yes
PART_00225,Vikram Singh 14,42,Male,Diploma,Jalna,Taluka_5,5-10 Lakhs,Yes,Retail Management,TC_0269,2026-04-17,Assessed,72.0,No,,Not Applicable,,,,,,,
PART_00226,Shweta Bhatt 37,34,Other,12th Pass,Dhule,Taluka_10,Above 10 Lakhs,Yes,CNC Operation,TC_0086,2025-12-11,Certified,76.0,Yes,2026-03-24,Placed,Vedantu,Retail Associate,58231.0,2026-06-04,Nagpur,,
PART_00227,Rahul Verma 61,40,Female,12th Pass,Thane,Taluka_5,Below 1 Lakh,No,Customer Service,TC_0012,2026-08-05,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00228,Vikram Singh 16,19,Female,Graduate,Mumbai,Taluka_6,Above 10 Lakhs,Yes,Food Processing,TC_0062,2025-04-24,Completed,59.0,No,,Self Employed,,,,,,4.0,Maybe
PART_00229,Laxmi Hegde 53,39,Other,10th Pass,Sangli,Taluka_10,3-5 Lakhs,Yes,Electrician Training,TC_0007,2025-12-22,Completed,54.0,No,,Self Employed,,,,,,4.0,Maybe
PART_00230,Sneha Deshmukh 78,27,Other,Diploma,Ahmednagar,Taluka_6,3-5 Lakhs,No,Welding Technology,TC_0113,2025-11-20,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_00231,Sanjay Gupta 17,36,Female,Diploma,Mumbai,Taluka_6,3-5 Lakhs,Yes,Warehouse Management,TC_0036,2025-04-12,Completed,71.0,No,,Not Placed,,,,,,1.0,No
PART_00232,Meera Nair 2,43,Other,Post Graduate,Aurangabad,Taluka_3,Above 10 Lakhs,Yes,Electrician Training,TC_0210,2026-02-13,Completed,68.0,No,,Placed,Godrej Industries,Electrician,29667.0,,Latur,3.0,No
PART_00233,Dinesh Shinde 78,36,Female,Graduate,Aurangabad,Taluka_7,1-3 Lakhs,No,Beauty & Wellness,TC_0416,2025-12-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00234,Priya Sharma 20,25,Other,10th Pass,Nanded,Taluka_8,1-3 Lakhs,No,Accounting & GST,TC_0397,2026-07-06,Certified,74.0,Yes,2026-11-23,Placed,PhonePe,DevOps Engineer,72669.0,2027-01-28,Akola,,
PART_00235,Sunita Kaur 4,26,Male,Graduate,Nashik,Taluka_1,Above 10 Lakhs,No,Retail Management,TC_0409,2025-10-17,Completed,98.0,No,,Placed,Axis Bank,Retail Associate,76171.0,,Mumbai,1.0,Maybe
PART_00236,Rahul Verma 7,41,Male,10th Pass,Amravati,Taluka_3,5-10 Lakhs,Yes,Retail Management,TC_0307,2026-07-06,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00237,Nitin Bhosale 39,36,Female,Graduate,Dhule,Taluka_9,5-10 Lakhs,No,Medical Lab Technology,TC_0495,2025-10-10,Assessed,47.0,No,,Not Applicable,,,,,,,
PART_00238,Shweta Bhatt 46,39,Male,Post Graduate,Nagpur,Taluka_3,1-3 Lakhs,Yes,Full Stack Development,TC_0131,2025-07-17,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00239,Mohan Rao 85,30,Male,Diploma,Dhule,Taluka_10,Below 1 Lakh,No,Retail Management,TC_0212,2025-11-07,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00240,Suresh Yadav 33,41,Other,Graduate,Nanded,Taluka_5,3-5 Lakhs,Yes,Cloud Computing,TC_0367,2025-03-19,Completed,68.0,No,,Placed,Wipro,Project Coordinator,38590.0,,Amravati,1.0,Yes
PART_00241,Anjali Reddy 53,42,Other,10th Pass,Jalgaon,Taluka_2,Above 10 Lakhs,No,Digital Marketing,TC_0017,2025-09-21,Completed,93.0,No,,Placed,Byju's,Machine Learning Engineer,64804.0,,Dhule,2.0,Maybe
PART_00242,Ramesh Jadhav 72,36,Male,12th Pass,Parbhani,Taluka_5,Below 1 Lakh,Yes,Electrician Training,TC_0373,2025-09-20,Assessed,79.0,No,,Not Applicable,,,,,,,
PART_00243,Shweta Bhatt 63,36,Male,Diploma,Chandrapur,Taluka_4,3-5 Lakhs,Yes,Automotive Mechanic,TC_0487,2025-10-03,Completed,55.0,No,,Placed,Flipkart,Teacher,70056.0,,Chandrapur,3.0,Yes
PART_00244,Mohan Rao 1,31,Other,Post Graduate,Aurangabad,Taluka_2,3-5 Lakhs,Yes,Full Stack Development,TC_0350,2025-01-16,Certified,98.0,Yes,2025-04-19,Not Placed,,,,,,,
PART_00245,Dinesh Shinde 62,40,Other,Diploma,Parbhani,Taluka_2,5-10 Lakhs,Yes,Medical Lab Technology,TC_0347,2025-08-28,Certified,96.0,Yes,2025-12-26,Self Employed,,,,,,,
PART_00246,Pooja Joshi 62,29,Other,Post Graduate,Thane,Taluka_4,Below 1 Lakh,Yes,CNC Operation,TC_0046,2026-04-16,Completed,77.0,No,,Not Placed,,,,,,3.0,Maybe
PART_00247,Arun Kulkarni 60,20,Other,10th Pass,Solapur,Taluka_5,Below 1 Lakh,Yes,Welding Technology,TC_0441,2025-01-28,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_00248,Sneha Deshmukh 91,35,Female,12th Pass,Dhule,Taluka_2,Below 1 Lakh,No,Customer Service,TC_0015,2026-04-25,Certified,95.0,Yes,2026-10-07,Placed,TCS,UI/UX Designer,36253.0,2026-12-14,Satara,,
PART_00249,Sneha Deshmukh 17,33,Male,Graduate,Chandrapur,Taluka_4,1-3 Lakhs,No,Automotive Mechanic,TC_0366,2026-05-22,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_00250,Geeta Sawant 45,41,Male,Post Graduate,Bhiwandi,Taluka_5,Below 1 Lakh,No,Mobile Repair,TC_0409,2025-08-28,Completed,72.0,No,,Further Studies,,,,,,3.0,No
PART_00251,Vikram Singh 85,28,Female,Graduate,Latur,Taluka_8,Above 10 Lakhs,No,Full Stack Development,TC_0165,2025-11-04,Certified,47.0,Yes,2026-02-12,Placed,Fortis Healthcare,Welder,73731.0,2026-02-24,Nagpur,,
PART_00252,Neha Dubey 46,24,Female,10th Pass,Jalgaon,Taluka_3,3-5 Lakhs,Yes,Mobile Repair,TC_0493,2026-02-26,Dropped Out,,No,,Not Applicable,,,,,,,
PART_00253,Ramesh Jadhav 56,36,Female,Graduate,Parbhani,Taluka_7,Above 10 Lakhs,Yes,Data Analytics,TC_0240,2026-07-26,Completed,91.0,No,,Self Employed,,,,,,4.0,Yes
PART_00254,Suresh Yadav 15,42,Male,Graduate,Bhiwandi,Taluka_7,3-5 Lakhs,Yes,Electrician Training,TC_0468,2026-08-03,Certified,92.0,Yes,2027-01-01,Placed,Bajaj Finserv,Full Stack Developer,21222.0,2027-01-02,Kolhapur,,
PART_00255,Amit Patel 13,20,Female,Diploma,Chandrapur,Taluka_8,Below 1 Lakh,Yes,Retail Management,TC_0007,2026-04-29,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
